task_id,table,dataset,horizon,model,seed,seq_len,status,mse,mae,paper_mse,paper_mae,delta_mse,delta_mae,final_batch_size,metric_space,parameters,train_time_s_per_batch,inference_time_s_per_batch,max_gpu_memory_mb,train_gpu_memory_mb,inference_gpu_memory_mb,macs,command_hash,requested_command_hash,config_hash,requested_config_hash,result_file,note
psrs_sweep_lam0p01_ETTh1_H96_SRSNet_PSRS_s2023,psrs_sweep_lam0p01,ETTh1,96,SRSNet_PSRS,2023,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,e3d0d9ea8941e94a,e3d0d9ea8941e94a,96cc12502933c6a4,96cc12502933c6a4,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTh1_H96_SRSNet_PSRS_s2023/test_report.1779193295.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.11868.csv,
psrs_sweep_lam0p01_ETTh1_H96_SRSNet_PSRS_s2024,psrs_sweep_lam0p01,ETTh1,96,SRSNet_PSRS,2024,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,2bd14c57d44aa40d,2bd14c57d44aa40d,82dfd4de9b6a4183,82dfd4de9b6a4183,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTh1_H96_SRSNet_PSRS_s2024/test_report.1779193373.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.12040.csv,
psrs_sweep_lam0p01_ETTh1_H96_SRSNet_PSRS_s2025,psrs_sweep_lam0p01,ETTh1,96,SRSNet_PSRS,2025,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,8c1c17f6c9ae3b5c,8c1c17f6c9ae3b5c,f65924b6726cc30e,f65924b6726cc30e,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTh1_H96_SRSNet_PSRS_s2025/test_report.1779193425.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.12225.csv,
psrs_sweep_lam0p01_ETTh1_H720_SRSNet_PSRS_s2021,psrs_sweep_lam0p01,ETTh1,720,SRSNet_PSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,d8b759376b2fe9c3,d8b759376b2fe9c3,a99a5052ccb19eff,a99a5052ccb19eff,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTh1_H720_SRSNet_PSRS_s2021/test_report.1779193461.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.12383.csv,
psrs_sweep_lam0p01_ETTh1_H720_SRSNet_PSRS_s2022,psrs_sweep_lam0p01,ETTh1,720,SRSNet_PSRS,2022,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,c5db4130485599c3,c5db4130485599c3,1a3cdef010e0f753,1a3cdef010e0f753,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTh1_H720_SRSNet_PSRS_s2022/test_report.1779193498.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.12545.csv,
psrs_sweep_lam0p01_ETTh1_H720_SRSNet_PSRS_s2023,psrs_sweep_lam0p01,ETTh1,720,SRSNet_PSRS,2023,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,684387da0f7ebdc6,684387da0f7ebdc6,016f69fdc6f5aac6,016f69fdc6f5aac6,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTh1_H720_SRSNet_PSRS_s2023/test_report.1779193537.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.12715.csv,
psrs_sweep_lam0p01_ETTh1_H720_SRSNet_PSRS_s2024,psrs_sweep_lam0p01,ETTh1,720,SRSNet_PSRS,2024,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,670c7b46813214c6,670c7b46813214c6,b5b33c2d759f3c73,b5b33c2d759f3c73,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTh1_H720_SRSNet_PSRS_s2024/test_report.1779193575.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.12863.csv,
psrs_sweep_lam0p01_ETTh1_H720_SRSNet_PSRS_s2025,psrs_sweep_lam0p01,ETTh1,720,SRSNet_PSRS,2025,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,6848e4f97e4dde71,6848e4f97e4dde71,7b9a033f1ebac616,7b9a033f1ebac616,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTh1_H720_SRSNet_PSRS_s2025/test_report.1779193615.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.13026.csv,
psrs_sweep_lam0p01_ETTm2_H96_SRSNet_PSRS_s2021,psrs_sweep_lam0p01,ETTm2,96,SRSNet_PSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,15d899c2fc9453ee,15d899c2fc9453ee,30ba287acb560ef0,30ba287acb560ef0,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTm2_H96_SRSNet_PSRS_s2021/test_report.1779193927.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.13189.csv,
psrs_sweep_lam0p01_ETTm2_H96_SRSNet_PSRS_s2022,psrs_sweep_lam0p01,ETTm2,96,SRSNet_PSRS,2022,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,b31f5f9cba5f7a21,b31f5f9cba5f7a21,b499ffe397d46fc7,b499ffe397d46fc7,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTm2_H96_SRSNet_PSRS_s2022/test_report.1779194236.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.13504.csv,
psrs_sweep_lam0p01_ETTm2_H96_SRSNet_PSRS_s2023,psrs_sweep_lam0p01,ETTm2,96,SRSNet_PSRS,2023,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,aa1f240e5668c0d1,aa1f240e5668c0d1,6284de67c7f6f394,6284de67c7f6f394,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTm2_H96_SRSNet_PSRS_s2023/test_report.1779194575.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.13789.csv,
psrs_sweep_lam0p01_ETTm2_H96_SRSNet_PSRS_s2024,psrs_sweep_lam0p01,ETTm2,96,SRSNet_PSRS,2024,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,7c96a9c682698c05,7c96a9c682698c05,86bbdf1e6255b9c9,86bbdf1e6255b9c9,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTm2_H96_SRSNet_PSRS_s2024/test_report.1779195034.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.14101.csv,
psrs_sweep_lam0p01_ETTm2_H96_SRSNet_PSRS_s2025,psrs_sweep_lam0p01,ETTm2,96,SRSNet_PSRS,2025,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,61048c968adbe98e,61048c968adbe98e,765c3512e0740008,765c3512e0740008,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTm2_H96_SRSNet_PSRS_s2025/test_report.1779195379.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.14458.csv,
psrs_sweep_lam0p01_ETTm2_H720_SRSNet_PSRS_s2021,psrs_sweep_lam0p01,ETTm2,720,SRSNet_PSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,e87f8cfeeb863d40,e87f8cfeeb863d40,8bcf6667041aad86,8bcf6667041aad86,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTm2_H720_SRSNet_PSRS_s2021/test_report.1779195627.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.14772.csv,
psrs_sweep_lam0p01_ETTm2_H720_SRSNet_PSRS_s2022,psrs_sweep_lam0p01,ETTm2,720,SRSNet_PSRS,2022,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,a72ec90b7f521279,a72ec90b7f521279,b0544213a5719630,b0544213a5719630,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTm2_H720_SRSNet_PSRS_s2022/test_report.1779195918.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.15031.csv,
psrs_sweep_lam0p01_ETTm2_H720_SRSNet_PSRS_s2023,psrs_sweep_lam0p01,ETTm2,720,SRSNet_PSRS,2023,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,280b043baebe3fdc,280b043baebe3fdc,af7a60cd9c7c7829,af7a60cd9c7c7829,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTm2_H720_SRSNet_PSRS_s2023/test_report.1779196371.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.15320.csv,
psrs_sweep_lam0p01_ETTm2_H720_SRSNet_PSRS_s2024,psrs_sweep_lam0p01,ETTm2,720,SRSNet_PSRS,2024,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,3b571652d2b2d644,3b571652d2b2d644,7d8646fd32ddfb38,7d8646fd32ddfb38,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTm2_H720_SRSNet_PSRS_s2024/test_report.1779196608.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.15696.csv,
psrs_sweep_lam0p01_ETTm2_H720_SRSNet_PSRS_s2025,psrs_sweep_lam0p01,ETTm2,720,SRSNet_PSRS,2025,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,05a8c462fd8af4ee,05a8c462fd8af4ee,4a4ca0209725134b,4a4ca0209725134b,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p01/psrs_sweep_lam0p01_ETTm2_H720_SRSNet_PSRS_s2025/test_report.1779196838.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.15960.csv,
psrs_sweep_lam0p1_ETTh1_H96_SRSNet_PSRS_s2021,psrs_sweep_lam0p1,ETTh1,96,SRSNet_PSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,6ceef1f221f37043,6ceef1f221f37043,81617d90a69ca554,81617d90a69ca554,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTh1_H96_SRSNet_PSRS_s2021/test_report.1779196895.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.16211.csv,
psrs_sweep_lam0p1_ETTh1_H96_SRSNet_PSRS_s2022,psrs_sweep_lam0p1,ETTh1,96,SRSNet_PSRS,2022,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,8fe89390daa4977a,8fe89390daa4977a,87c952e405f2674c,87c952e405f2674c,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTh1_H96_SRSNet_PSRS_s2022/test_report.1779196970.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.16377.csv,
psrs_sweep_lam0p1_ETTh1_H96_SRSNet_PSRS_s2023,psrs_sweep_lam0p1,ETTh1,96,SRSNet_PSRS,2023,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,1d958328a00cb98b,1d958328a00cb98b,2382c0ded904c52f,2382c0ded904c52f,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTh1_H96_SRSNet_PSRS_s2023/test_report.1779197023.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.16555.csv,
psrs_sweep_lam0p1_ETTh1_H96_SRSNet_PSRS_s2024,psrs_sweep_lam0p1,ETTh1,96,SRSNet_PSRS,2024,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,ecfd66cce8e5fa22,ecfd66cce8e5fa22,88dd1a40a10b0c0c,88dd1a40a10b0c0c,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTh1_H96_SRSNet_PSRS_s2024/test_report.1779197101.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.16721.csv,
psrs_sweep_lam0p1_ETTh1_H96_SRSNet_PSRS_s2025,psrs_sweep_lam0p1,ETTh1,96,SRSNet_PSRS,2025,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,49b178edcf54d542,49b178edcf54d542,b8e76fb5572c1d41,b8e76fb5572c1d41,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTh1_H96_SRSNet_PSRS_s2025/test_report.1779197154.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.16984.csv,
psrs_sweep_lam0p1_ETTh1_H720_SRSNet_PSRS_s2021,psrs_sweep_lam0p1,ETTh1,720,SRSNet_PSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,5fc585dd241e6137,5fc585dd241e6137,de4810ddcb6c88d4,de4810ddcb6c88d4,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTh1_H720_SRSNet_PSRS_s2021/test_report.1779197192.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.17157.csv,
psrs_sweep_lam0p1_ETTh1_H720_SRSNet_PSRS_s2022,psrs_sweep_lam0p1,ETTh1,720,SRSNet_PSRS,2022,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,84739f47f7753f92,84739f47f7753f92,d11e52bb06a7d9b7,d11e52bb06a7d9b7,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTh1_H720_SRSNet_PSRS_s2022/test_report.1779197230.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.17305.csv,
psrs_sweep_lam0p1_ETTh1_H720_SRSNet_PSRS_s2023,psrs_sweep_lam0p1,ETTh1,720,SRSNet_PSRS,2023,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,485a5d72b834fa53,485a5d72b834fa53,21a360f1e8cc9d03,21a360f1e8cc9d03,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTh1_H720_SRSNet_PSRS_s2023/test_report.1779197268.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.17468.csv,
psrs_sweep_lam0p1_ETTh1_H720_SRSNet_PSRS_s2024,psrs_sweep_lam0p1,ETTh1,720,SRSNet_PSRS,2024,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,2ecbd75f3d317ca7,2ecbd75f3d317ca7,908bce480d2fa2e4,908bce480d2fa2e4,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTh1_H720_SRSNet_PSRS_s2024/test_report.1779197307.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.17617.csv,
psrs_sweep_lam0p1_ETTh1_H720_SRSNet_PSRS_s2025,psrs_sweep_lam0p1,ETTh1,720,SRSNet_PSRS,2025,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,e9df1afed4dc59eb,e9df1afed4dc59eb,abbef6e683dc3bd5,abbef6e683dc3bd5,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTh1_H720_SRSNet_PSRS_s2025/test_report.1779197346.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.17787.csv,
psrs_sweep_lam0p1_ETTm2_H96_SRSNet_PSRS_s2021,psrs_sweep_lam0p1,ETTm2,96,SRSNet_PSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,1983ccae9a447503,1983ccae9a447503,372296edea7ad422,372296edea7ad422,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTm2_H96_SRSNet_PSRS_s2021/test_report.1779197656.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.17949.csv,
psrs_sweep_lam0p1_ETTm2_H96_SRSNet_PSRS_s2022,psrs_sweep_lam0p1,ETTm2,96,SRSNet_PSRS,2022,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,a3649095e1623332,a3649095e1623332,e64bc0b56b4b302d,e64bc0b56b4b302d,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTm2_H96_SRSNet_PSRS_s2022/test_report.1779197963.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.18235.csv,
psrs_sweep_lam0p1_ETTm2_H96_SRSNet_PSRS_s2023,psrs_sweep_lam0p1,ETTm2,96,SRSNet_PSRS,2023,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,6770d1ea8e92c045,6770d1ea8e92c045,63f0d69d2983ab0f,63f0d69d2983ab0f,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTm2_H96_SRSNet_PSRS_s2023/test_report.1779198328.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.18516.csv,
psrs_sweep_lam0p1_ETTm2_H96_SRSNet_PSRS_s2024,psrs_sweep_lam0p1,ETTm2,96,SRSNet_PSRS,2024,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,de0ad1b1fd92911a,de0ad1b1fd92911a,8cdf5d754a0b00aa,8cdf5d754a0b00aa,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTm2_H96_SRSNet_PSRS_s2024/test_report.1779198707.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.18827.csv,
psrs_sweep_lam0p1_ETTm2_H96_SRSNet_PSRS_s2025,psrs_sweep_lam0p1,ETTm2,96,SRSNet_PSRS,2025,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,d9131f7aaf6add70,d9131f7aaf6add70,f24282bb9ada0d39,f24282bb9ada0d39,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTm2_H96_SRSNet_PSRS_s2025/test_report.1779199089.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.19141.csv,
psrs_sweep_lam0p1_ETTm2_H720_SRSNet_PSRS_s2021,psrs_sweep_lam0p1,ETTm2,720,SRSNet_PSRS,2021,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,7ed2f417ba002a6c,7ed2f417ba002a6c,7ed5a0eb2e76d1d6,7ed5a0eb2e76d1d6,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTm2_H720_SRSNet_PSRS_s2021/test_report.1779199307.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.19469.csv,
psrs_sweep_lam0p1_ETTm2_H720_SRSNet_PSRS_s2022,psrs_sweep_lam0p1,ETTm2,720,SRSNet_PSRS,2022,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,338bbfe2dae96ff9,338bbfe2dae96ff9,0cb351ce2e2c33ca,0cb351ce2e2c33ca,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTm2_H720_SRSNet_PSRS_s2022/test_report.1779199604.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.19708.csv,
psrs_sweep_lam0p1_ETTm2_H720_SRSNet_PSRS_s2023,psrs_sweep_lam0p1,ETTm2,720,SRSNet_PSRS,2023,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,81eb0c739f543190,81eb0c739f543190,fee0e1c09a798eb3,fee0e1c09a798eb3,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTm2_H720_SRSNet_PSRS_s2023/test_report.1779199833.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.19986.csv,
psrs_sweep_lam0p1_ETTm2_H720_SRSNet_PSRS_s2024,psrs_sweep_lam0p1,ETTm2,720,SRSNet_PSRS,2024,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,020340f153470c0b,020340f153470c0b,7eb001226044eba5,7eb001226044eba5,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTm2_H720_SRSNet_PSRS_s2024/test_report.1779200043.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.20263.csv,
psrs_sweep_lam0p1_ETTm2_H720_SRSNet_PSRS_s2025,psrs_sweep_lam0p1,ETTm2,720,SRSNet_PSRS,2025,,completed,,,,,,,64,"mse_norm/mae_norm after model inverse_transform, normalized by the evaluator train split scaler",,,,,,,,269770509bbeb6af,269770509bbeb6af,554f9d86cd3a17d2,554f9d86cd3a17d2,/home/ubuntu/SRSNet/result/repro/psrs-sweep/psrs_sweep_lam0p1/psrs_sweep_lam0p1_ETTm2_H720_SRSNet_PSRS_s2025/test_report.1779200278.8e9af4e1-bd59-4abd-bd87-4b870b430c55-5f6cc66cbf-xvk7h.20515.csv,
